sample_id,image_path,gridsat_slot,time_offset_h,missing_fraction,bt_mean_k,bt_min_k,cold_cloud_fraction,central_cold_cloud_fraction,pixel_sha256,dhash,label,class_code,class_name,storm_id,name,basin,subbasin,region,subregion,timestamp,latitude,longitude,nature,usa_wind_kt,imd_category_of_usa_wind,wmo_wind_kt,wmo_agency,usa_sshs,dataset_a_wind_kt,in_dataset_a
CLS_02325,data/processed/classification/CS-SCS/CLS_02325.png,2016-12-01T03:00:00Z,0.0,0.0,278.35,197.34,0.06602,0.12154,0d9f1f284770a55492d2cebec302fd2f46f04b1b20fd65f71e6edb73ed5b831c,e39ef2c3c1c68c96,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2016335N07088,NADA,NI,BB,north_indian_ocean,bay_of_bengal,2016-12-01T03:00:00Z,10.4,81.7,TS,40.0,CS,30.0,newdelhi,0,30.0,True
CLS_02326,data/processed/classification/CS-SCS/CLS_02326.png,2016-12-19T03:00:00Z,0.0,0.0,264.97,180.93,0.24098,0.51627,487330e1cc12f80a8b28cc1672466987cecc8fb48f494f51ec1514fd696a1f7a,3f1999b0f0320500,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2016354S15116,YVETTE,SI,WA,south_indian_ocean,,2016-12-19T03:00:00Z,-15.8,115.2,TS,35.0,CS,,,0,35.0,True
CLS_02327,data/processed/classification/CS-SCS/CLS_02327.png,2016-12-27T12:00:00Z,0.0,0.0,268.98,195.83,0.06674,0.0829,9e4b8ece93d6f4e18b5f25d77993b9dd16a71b58a3dac3643c9b4498d08561d8,f7e7f8b0c6ce6353,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2016355N07146,NOCK-TEN,WP,MM,pacific_ocean,western_pacific,2016-12-27T12:00:00Z,14.2,115.4,TS,35.0,CS,40.0,tokyo,0,40.0,True
CLS_02328,data/processed/classification/CS-SCS/CLS_02328.png,2017-01-29T00:00:00Z,0.0,0.0,271.57,193.57,0.07853,0.11846,8bb91a14dcf26e04b1ebd5037fde0637953e281df9ef45a3fc0bb7704c694860,ef8ecbe66464643c,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017025S16128,UNNAMED,SI,WA,south_indian_ocean,,2017-01-29T00:00:00Z,-19.6,110.1,TS,35.0,CS,40.0,bom,0,40.0,True
CLS_02329,data/processed/classification/CS-SCS/CLS_02329.png,2017-02-10T03:00:00Z,0.0,0.0,275.05,193.82,0.11927,0.37367,a4d36223f03a5049bc1c4671bfa18e9c4286fdf5a08b2e88bb9f7acdb2fc9724,10253130b0bc78ed,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017033S14056,CARLOS,SI,MM,south_indian_ocean,,2017-02-10T03:00:00Z,-26.3,56.8,TS,58.0,SCS,,,0,58.0,True
CLS_02330,data/processed/classification/CS-SCS/CLS_02330.png,2017-02-13T03:00:00Z,0.0,0.0,274.53,188.42,0.10279,0.31012,6f323704dda03abc228435627b9e81f0bcf01dbc2f4d14667bae6cf432ac326c,6272b8b83d3d2519,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017043S19040,DINEO,SI,MM,south_indian_ocean,,2017-02-13T03:00:00Z,-21.4,39.9,TS,38.0,CS,,,0,38.0,True
CLS_02331,data/processed/classification/CS-SCS/CLS_02331.png,2017-02-16T18:00:00Z,0.0,0.0,275.56,185.89,0.08002,0.2345,0c63b4957fe62dbb8f91f0e4fd4c9b7da4096880750f6e5a1255815b4cdd7d61,9bc9e4b9f8f88ec3,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017046S17137,ALFRED,SP,EA,pacific_ocean,southern_pacific,2017-02-16T18:00:00Z,-16.6,139.2,TS,35.0,CS,35.0,bom,0,35.0,True
CLS_02332,data/processed/classification/CS-SCS/CLS_02332.png,2017-02-19T18:00:00Z,0.0,0.0,264.2,184.91,0.19387,0.41237,fd82a69d4e3412f34a65eb4d167a82883b060223d63b47cee52cb3b972577e58,de6ce6b1707cbccc,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017046S17137,ALFRED,SP,EA,pacific_ocean,southern_pacific,2017-02-19T18:00:00Z,-15.0,136.8,TS,40.0,CS,40.0,bom,0,40.0,True
CLS_02333,data/processed/classification/CS-SCS/CLS_02333.png,2017-02-20T12:00:00Z,0.0,0.0,266.38,186.32,0.11744,0.23473,e9f4325da6091e2e69e443d6ec87e90307375cf9646bf8e167ee938f1a35ba0e,29f8f4f4fc7cecbc,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017046S17137,ALFRED,SP,EA,pacific_ocean,southern_pacific,2017-02-20T12:00:00Z,-15.6,137.6,TS,40.0,CS,35.0,bom,0,35.0,True
CLS_02334,data/processed/classification/CS-SCS/CLS_02334.png,2017-02-21T00:00:00Z,0.0,0.0,256.76,190.12,0.25998,0.49953,0616ab14ed7bdf171c0107dc6a262b90e40b2f7e43211084272e5792750a3da0,c777323033babe3e,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017051S18189,BART,SP,MM,pacific_ocean,southern_pacific,2017-02-21T00:00:00Z,-20.0,-165.8,TS,35.0,CS,30.0,nadi,0,30.0,True
CLS_02335,data/processed/classification/CS-SCS/CLS_02335.png,2017-02-21T12:00:00Z,0.0,0.0,260.52,189.2,0.2127,0.49355,06896a5dd0e2035c28ffa24534cede23c8644c569d72dd88743e3255e582da75,b9c9c6d2f8781c63,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017052S16178,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2017-02-21T12:00:00Z,-18.6,182.9,TS,35.0,CS,,,0,35.0,True
CLS_02336,data/processed/classification/CS-SCS/CLS_02336.png,2017-02-22T03:00:00Z,0.0,0.0,261.9,196.44,0.10161,0.18645,cc2c76275a97b00a2e4a063832693197b94c652b044bf1b22cbdebd4d886bcc5,70333938303a1def,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017051S18189,BART,SP,MM,pacific_ocean,southern_pacific,2017-02-22T03:00:00Z,-25.8,-156.3,TS,35.0,CS,,,0,35.0,True
CLS_02337,data/processed/classification/CS-SCS/CLS_02337.png,2017-02-22T09:00:00Z,0.0,0.0,259.07,189.02,0.16863,0.31349,0fd00e617d6c03ae91dd50be1ede4e9917a3cdf988707928286dc554c2c58ead,01c1f0f8786db4f7,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017052S16178,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2017-02-22T09:00:00Z,-23.7,192.0,TS,38.0,CS,,,0,38.0,True
CLS_02338,data/processed/classification/CS-SCS/CLS_02338.png,2017-03-06T00:00:00Z,0.0,0.0,271.42,183.01,0.09423,0.28402,317f8277fd0b54e68153ed9b0918be9857aaeb3245c85e690e808b0380f8a456,116cc0f0f172b83c,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017060S09139,BLANCHE,SI,WA,south_indian_ocean,,2017-03-06T00:00:00Z,-14.0,128.2,TS,55.0,SCS,55.0,bom,0,55.0,True
CLS_02339,data/processed/classification/CS-SCS/CLS_02339.png,2017-03-09T09:00:00Z,0.0,0.0,265.07,185.2,0.2412,0.33639,d1f8e3258e418d23cb8ed5f781eab425f0caa99e066e727875156a858b7a0ad9,2359ec7e7c9d3f67,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017065S14079,FERNANDO,SI,MM,south_indian_ocean,,2017-03-09T09:00:00Z,-14.3,68.7,TS,43.0,CS,,,0,43.0,True
CLS_02340,data/processed/classification/CS-SCS/CLS_02340.png,2017-03-23T21:00:00Z,0.0,0.0,268.01,196.09,0.11632,0.20178,defa4705bfc635d2f5f7cc04c9da73e242d0bddc32519c4a72b43846b4b7b109,5398e7e7e2c0c120,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017081S10096,CALEB,SI,WA,south_indian_ocean,,2017-03-23T21:00:00Z,-13.7,100.8,TS,40.0,CS,,,0,40.0,True
CLS_02341,data/processed/classification/CS-SCS/CLS_02341.png,2017-04-05T15:00:00Z,0.0,0.0,260.76,192.37,0.25878,0.32302,2ae76ad609f6bc05460646a4c66dbac53cc01b87451097c1fec21ab0e7704e96,96d1793d9c3e1e9e,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017094S17191,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2017-04-05T15:00:00Z,-20.1,-170.7,TS,35.0,CS,,,0,35.0,True
CLS_02342,data/processed/classification/CS-SCS/CLS_02342.png,2017-04-06T03:00:00Z,0.0,0.0,267.58,194.66,0.15575,0.20639,41d74e3dd9c3aa35a68a49b4811b99dc3a58314d745a7d0d3b7ad171e232c6a6,23e1f21e7c2e3e1e,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017094S17191,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2017-04-06T03:00:00Z,-20.5,-170.3,TS,35.0,CS,,,0,35.0,True
CLS_02343,data/processed/classification/CS-SCS/CLS_02343.png,2017-04-06T18:00:00Z,0.0,0.0,274.82,200.92,0.09405,0.13314,e4b91da135553dc5784e4f1aca2393544aee5d9d090cf99fa79b9aa287ba2fc4,84c2ba5a797f3356,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017094S17191,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2017-04-06T18:00:00Z,-21.5,-168.8,TS,35.0,CS,,,0,35.0,True
CLS_02344,data/processed/classification/CS-SCS/CLS_02344.png,2017-04-08T18:00:00Z,0.0,0.0,263.59,182.66,0.17907,0.43089,069716e491b323e3200bae6c03dece637812a53db969b47f0abf0cf8050a4dc9,e5727cf4f1783c1e,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017097S12171,COOK,SP,MM,pacific_ocean,southern_pacific,2017-04-08T18:00:00Z,-17.1,167.5,TS,55.0,SCS,50.0,nadi,0,50.0,True
CLS_02345,data/processed/classification/CS-SCS/CLS_02345.png,2017-04-15T09:00:00Z,0.0,0.0,267.86,192.27,0.19084,0.5458,f1e744677991e6149b28fce528efdad7190275ccb12d52eb052606aa3a9edb01,3d7cb87478f8f9d3,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017104N08085,MAARUTHA,NI,BB,north_indian_ocean,bay_of_bengal,2017-04-15T09:00:00Z,13.8,89.7,TS,38.0,CS,30.0,newdelhi,0,30.0,True
CLS_02346,data/processed/classification/CS-SCS/CLS_02346.png,2017-04-16T03:00:00Z,0.0,0.0,272.23,193.75,0.09152,0.26692,3878e16fe0d32e2e1be44dcf66560fee976ec2a2995d1752a268440eb5631693,fcf8b87071b9f0f1,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017104N08085,MAARUTHA,NI,BB,north_indian_ocean,bay_of_bengal,2017-04-16T03:00:00Z,16.6,92.5,TS,50.0,SCS,40.0,newdelhi,0,40.0,True
CLS_02347,data/processed/classification/CS-SCS/CLS_02347.png,2017-04-26T18:00:00Z,0.0,0.0,276.93,185.83,0.0826,0.20172,699f4b4e7759e7d45fe8ed630c09e079b7b3d525b92b5b5ceaed53ba26a6023d,39bf6ef979ed6c5c,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017113N09144,MUIFA,WP,MM,pacific_ocean,western_pacific,2017-04-26T18:00:00Z,14.5,134.5,TS,40.0,CS,35.0,tokyo,0,35.0,True
CLS_02348,data/processed/classification/CS-SCS/CLS_02348.png,2017-05-09T21:00:00Z,0.0,0.0,278.54,189.53,0.06756,0.20201,0bc71582c57339089c2342905cf0f0db6cbbf4d969d177e59f9946d883205106,4543b8b474706162,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017127S18184,ELLA,SP,MM,pacific_ocean,southern_pacific,2017-05-09T21:00:00Z,-14.8,185.6,TS,48.0,SCS,,,0,48.0,True
CLS_02349,data/processed/classification/CS-SCS/CLS_02349.png,2017-05-10T09:00:00Z,0.0,0.0,265.47,190.08,0.13391,0.28391,5ef03499312647ef124a9b85cbac0451c77cc5536a7fc4136a5f8ff6febffa48,24a0cde1b66c58d8,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017130N09269,ADRIAN,EP,MM,pacific_ocean,eastern_pacific,2017-05-10T09:00:00Z,9.8,-92.2,TS,38.0,CS,,,0,38.0,True
CLS_02350,data/processed/classification/CS-SCS/CLS_02350.png,2017-05-10T15:00:00Z,0.0,0.0,276.65,191.72,0.10863,0.33988,e4837ab8310017ba97b792a279abb635ba5e1677d17421ac91d45a33a0008b3b,21991c3470b88694,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017127S18184,ELLA,SP,MM,pacific_ocean,southern_pacific,2017-05-10T15:00:00Z,-14.3,183.9,TS,53.0,SCS,,,0,53.0,True
CLS_02351,data/processed/classification/CS-SCS/CLS_02351.png,2017-05-11T03:00:00Z,0.0,0.0,276.67,193.7,0.08944,0.22763,f89a6a9eb90e7c25dcf1fe54a1a06d5ba77a0900f008017839237f53dd47eb1b,069f3e7a78f1dcf1,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017127S18184,ELLA,SP,MM,pacific_ocean,southern_pacific,2017-05-11T03:00:00Z,-14.2,183.1,TS,58.0,SCS,,,0,58.0,True
CLS_02352,data/processed/classification/CS-SCS/CLS_02352.png,2017-05-28T06:00:00Z,0.0,0.0,252.4,185.19,0.35763,0.77846,ce6524e948140d2a471acfeceade206c1761373e03152edaa2a32b059b949397,5c71e0e4e4e6ecbf,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017147N14087,MORA,NI,BB,north_indian_ocean,bay_of_bengal,2017-05-28T06:00:00Z,15.1,90.5,TS,35.0,CS,25.0,newdelhi,0,25.0,True
CLS_02353,data/processed/classification/CS-SCS/CLS_02353.png,2017-05-28T18:00:00Z,0.0,0.0,246.7,178.06,0.31961,0.64485,71e6adae2f93711690dfb6b0018ad3c7df519a5ebb2e1e27e23052280acdb9f5,d09cf0e2e6e4e8f6,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017147N14087,MORA,NI,BB,north_indian_ocean,bay_of_bengal,2017-05-28T18:00:00Z,16.3,91.1,TS,45.0,CS,35.0,newdelhi,0,35.0,True
CLS_02354,data/processed/classification/CS-SCS/CLS_02354.png,2017-05-29T12:00:00Z,0.0,0.0,250.44,181.8,0.30745,0.61882,947676efd2d03ec954adc9e26ad8d49afbaf569d82aa41346e2ba9dc6ee01f1e,7070e4e4e4e5f8e8,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017147N14087,MORA,NI,BB,north_indian_ocean,bay_of_bengal,2017-05-29T12:00:00Z,18.7,91.6,TS,60.0,SCS,50.0,newdelhi,0,50.0,True
CLS_02355,data/processed/classification/CS-SCS/CLS_02355.png,2017-06-01T18:00:00Z,0.0,0.0,269.26,196.52,0.16871,0.41065,b985c731d5af9b73e6304343e3e4005aa8b35350eca183c90d64830015cfa481,7e7c79b1f8f2c99b,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017152N14262,BEATRIZ,EP,MM,pacific_ocean,eastern_pacific,2017-06-01T18:00:00Z,15.1,-96.9,TS,40.0,CS,40.0,hurdat_epa,0,40.0,True
CLS_02356,data/processed/classification/CS-SCS/CLS_02356.png,2017-06-13T03:00:00Z,0.0,0.0,263.81,191.42,0.15216,0.37225,1037209d811a31eb4db40364d3c7bde9da293a52700e6e98535fbc800eb14e8d,5f0f2cfce4e5ac1e,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017163N14265,CALVIN,EP,MM,pacific_ocean,eastern_pacific,2017-06-13T03:00:00Z,16.1,-95.9,TS,35.0,CS,,,0,35.0,True
CLS_02357,data/processed/classification/CS-SCS/CLS_02357.png,2017-07-17T03:00:00Z,0.0,0.0,258.44,194.2,0.2339,0.40391,32e2928068d2d32b4cc63ea3cd79c4c02f64b5639c1e40bc1e45686374ef41f0,0830717be1a589a1,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017195N16114,TALAS,WP,MM,pacific_ocean,western_pacific,2017-07-17T03:00:00Z,18.9,103.0,TS,35.0,CS,,,0,35.0,True
CLS_02358,data/processed/classification/CS-SCS/CLS_02358.png,2017-07-22T09:00:00Z,0.0,0.0,270.32,189.57,0.1627,0.2697,0e21c83553096316d17e0bd64f44f9a104ea7bfdb89136bd60b4de97761e690c,538e283030392181,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017202N19124,ROKE,WP,MM,pacific_ocean,western_pacific,2017-07-22T09:00:00Z,21.4,118.4,TS,35.0,CS,,,0,35.0,True
CLS_02359,data/processed/classification/CS-SCS/CLS_02359.png,2017-07-25T06:00:00Z,0.0,0.0,280.55,193.08,0.04006,0.07568,21bcf94db30a41b87d4ea4ab39de9e84a80a9b3c55e2a8325fcb23a17c2e76f7,1948b1b1b0f0c20c,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017199N14255,GREG,EP,MM,pacific_ocean,eastern_pacific,2017-07-25T06:00:00Z,14.9,-135.8,TS,40.0,CS,40.0,hurdat_epa,0,40.0,True
CLS_02360,data/processed/classification/CS-SCS/CLS_02360.png,2017-07-31T12:00:00Z,0.0,0.0,287.07,218.12,0.00249,0.00929,69cad42969af4eb56f390b7c615b986c952cbb8da1b26b264565e1f7ba1cb305,61640a30948c1852,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017203N14248,IRWIN,EP,MM,pacific_ocean,eastern_pacific,2017-07-31T12:00:00Z,21.2,-127.0,TS,50.0,SCS,50.0,hurdat_epa,0,50.0,True
CLS_02361,data/processed/classification/CS-SCS/CLS_02361.png,2017-08-05T00:00:00Z,0.0,0.0,274.87,200.75,0.13026,0.27657,ff3a662ca0af31b0a535e2121d3e978427f739e38ad3cd97c0cb51965a1558fb,c1c1e0e3e19dbb97,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017212N27158,NALGAE,WP,MM,pacific_ocean,western_pacific,2017-08-05T00:00:00Z,32.3,162.4,TS,50.0,SCS,40.0,tokyo,0,40.0,True
CLS_02362,data/processed/classification/CS-SCS/CLS_02362.png,2017-08-11T12:00:00Z,0.0,0.0,283.59,193.56,0.04332,0.12562,7c13208226e27f14f57f3ccd34180085d7a30e4431db9a58eb2a159c80f4bdf5,aeb6e1707074381b,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017223N16172,BANYAN,WP,MM,pacific_ocean,western_pacific,2017-08-11T12:00:00Z,17.5,167.8,TS,40.0,CS,35.0,tokyo,0,35.0,True
CLS_02363,data/processed/classification/CS-SCS/CLS_02363.png,2017-08-12T09:00:00Z,0.0,0.0,263.77,190.92,0.15046,0.24402,2cd127c9f5a9e6a31009a20dc1b2dd07e7487891986f753abca6deb55b1538b5,18b03c7ce1e5bc6e,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017224N19253,JOVA,EP,MM,pacific_ocean,eastern_pacific,2017-08-12T09:00:00Z,19.8,-110.7,TS,35.0,CS,,,0,35.0,True
CLS_02364,data/processed/classification/CS-SCS/CLS_02364.png,2017-08-19T03:00:00Z,0.0,0.0,271.05,191.77,0.1229,0.41018,760a4b039c53c547e6958e2e10f8c024556c765594fe73d79bdea590511becd0,434773f0e0e1e2c2,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017230N13249,KENNETH,EP,MM,pacific_ocean,eastern_pacific,2017-08-19T03:00:00Z,15.0,-119.2,TS,38.0,CS,,,0,38.0,True
CLS_02365,data/processed/classification/CS-SCS/CLS_02365.png,2017-08-31T06:00:00Z,0.0,0.0,263.8,188.38,0.1782,0.35373,28aa7bee6aba3bb3ffa4c44ea5120d044bca9cfe34d9fff8fa7cc96a6938845b,18183c7870f4f0e2,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017242N17253,LIDIA,EP,MM,pacific_ocean,eastern_pacific,2017-08-31T06:00:00Z,21.0,-109.3,TS,40.0,CS,40.0,hurdat_epa,0,40.0,True
CLS_02366,data/processed/classification/CS-SCS/CLS_02366.png,2017-09-02T06:00:00Z,0.0,0.0,271.22,192.29,0.12387,0.27527,ed42cefb641811cd9ae6d7d98e11c847a52b21dddec4c8a2aad5ab4c67017d8a,0c3eb6e6f2e18599,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017242N19122,MAWAR,WP,MM,pacific_ocean,western_pacific,2017-09-02T06:00:00Z,21.3,117.2,TS,40.0,CS,50.0,tokyo,0,50.0,True
CLS_02367,data/processed/classification/CS-SCS/CLS_02367.png,2017-09-11T00:00:00Z,0.0,0.0,270.92,184.65,0.18819,0.41302,4166540cd9dc1e677d8d5cd89c7b2f6a298a2f092afe954f2270b0a2edc00f77,1c1c72f1f9f0a229,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017252N14147,TALIM,WP,MM,pacific_ocean,western_pacific,2017-09-11T00:00:00Z,18.1,136.1,TS,55.0,SCS,55.0,tokyo,0,55.0,True
CLS_02368,data/processed/classification/CS-SCS/CLS_02368.png,2017-09-12T12:00:00Z,0.0,0.0,255.54,182.6,0.24454,0.3226,d21c243e05a65212bc79152f16982eac6a24024a43f16f3844104c8e586d3bb3,cf7f9962e4e494b0,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017253N14130,DOKSURI,WP,MM,pacific_ocean,western_pacific,2017-09-12T12:00:00Z,14.5,119.3,TS,35.0,CS,35.0,tokyo,0,35.0,True
CLS_02369,data/processed/classification/CS-SCS/CLS_02369.png,2017-09-15T03:00:00Z,0.0,0.0,276.16,186.2,0.05702,0.11195,e8b841b7412c8962f84ae896bd38242a399752decfbaca883675fda0705adae4,05873d6566e2997d,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017257N16258,MAX,EP,MM,pacific_ocean,eastern_pacific,2017-09-15T03:00:00Z,16.9,-98.4,TS,43.0,CS,,,0,43.0,True
CLS_02370,data/processed/classification/CS-SCS/CLS_02370.png,2017-09-17T03:00:00Z,0.0,0.0,277.46,194.73,0.05569,0.15012,791ca31ece9d6850f255662fbe805b105fafcd484e2d8852650175331421eb65,c0d2f1f8b11306c6,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017254N16251,OTIS,EP,MM,pacific_ocean,eastern_pacific,2017-09-17T03:00:00Z,15.9,-127.2,TS,45.0,CS,,,0,45.0,True
CLS_02371,data/processed/classification/CS-SCS/CLS_02371.png,2017-09-18T12:00:00Z,0.0,0.0,284.15,196.93,0.02418,0.08189,9ef4f1d56dae150ed828bd59f4a1491d8408c8c9fc6fd15a8b874e66a427e61a,0d0e16327a63601b,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017257N16251,NORMA,EP,MM,pacific_ocean,eastern_pacific,2017-09-18T12:00:00Z,21.3,-112.0,TS,45.0,CS,45.0,hurdat_epa,0,45.0,True
CLS_02372,data/processed/classification/CS-SCS/CLS_02372.png,2017-09-25T00:00:00Z,0.0,0.0,276.01,194.36,0.09444,0.20686,7a055a2c2793b6a28108583b009775a914dea2af610683329674225733a46a8e,2c3c3870b2b3b7ff,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017265N17257,PILAR,EP,MM,pacific_ocean,eastern_pacific,2017-09-25T00:00:00Z,21.8,-106.6,TS,40.0,CS,40.0,hurdat_epa,0,40.0,True
CLS_02373,data/processed/classification/CS-SCS/CLS_02373.png,2017-10-04T06:00:00Z,0.0,0.0,258.59,188.98,0.19305,0.3726,abe73536cc153239b87498124df6133079161373feef9055cf36ddcc9e7dc61c,6609d17064af4f4b,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017277N14265,RAMON,EP,MM,pacific_ocean,eastern_pacific,2017-10-04T06:00:00Z,14.6,-95.7,TS,40.0,CS,40.0,hurdat_epa,0,40.0,True
CLS_02374,data/processed/classification/CS-SCS/CLS_02374.png,2017-10-27T15:00:00Z,0.0,0.0,264.31,190.2,0.18384,0.23479,275bcce319502823124a78c1a3bc35ca54ee6696aed212883e4ed8d02d3b1977,173f5fc676e26219,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017300N10271,SELMA,EP,MM,pacific_ocean,eastern_pacific,2017-10-27T15:00:00Z,11.0,-89.3,TS,35.0,CS,,,0,35.0,True
CLS_02375,data/processed/classification/CS-SCS/CLS_02375.png,2017-11-04T15:00:00Z,0.0,0.0,266.05,192.24,0.10554,0.09479,79a974c560611193f5c9cbd1ee92d72c5542eac32e4b98cab64437902af66072,b060d9d99ea28288,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017304N11127,DAMREY,WP,MM,pacific_ocean,western_pacific,2017-11-04T15:00:00Z,12.7,105.9,TS,35.0,CS,,,0,35.0,True
CLS_02376,data/processed/classification/CS-SCS/CLS_02376.png,2017-11-11T12:00:00Z,0.0,0.0,278.73,190.84,0.0315,0.08544,1f171cb8b146464b688d72c239b048b81a5f02ea4794a7f5f1a9f28411d8df7a,c33f787910862f46,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017312N10134,HAIKUI,WP,MM,pacific_ocean,western_pacific,2017-11-11T12:00:00Z,17.9,114.4,TS,35.0,CS,40.0,tokyo,0,40.0,True
CLS_02377,data/processed/classification/CS-SCS/CLS_02377.png,2017-11-18T06:00:00Z,0.0,0.0,272.25,182.52,0.11826,0.34988,779d9ce643379de1eeee599d75a79b00e1ad1bd6179584100a08dc3a6e3c0c91,f0f9f1e4e4e1c130,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017321N07124,KIROGI,WP,MM,pacific_ocean,western_pacific,2017-11-18T06:00:00Z,11.4,113.4,TS,35.0,CS,35.0,tokyo,0,35.0,True
CLS_02378,data/processed/classification/CS-SCS/CLS_02378.png,2017-11-30T00:00:00Z,0.0,0.0,258.1,183.17,0.22443,0.5145,5c9115a1a66f6fac3cefbb323d68b055b9b24f50c1772ca8bec29bdd0a64c675,194969e7e3e879ad,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017332S08098,DAHLIA,SI,WA,south_indian_ocean,,2017-11-30T00:00:00Z,-8.9,105.1,TS,40.0,CS,35.0,bom,0,35.0,True
CLS_02379,data/processed/classification/CS-SCS/CLS_02379.png,2017-12-08T06:00:00Z,0.0,0.0,275.68,192.0,0.14392,0.39988,ae736f5c19a3d8ab218cdf584a714393d83e7bea270cbbd85cc7d4c8ebd0420e,3c30f0fcf4f2e66c,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017340N09089,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2017-12-08T06:00:00Z,15.8,86.6,TS,40.0,CS,30.0,newdelhi,0,30.0,True
CLS_02380,data/processed/classification/CS-SCS/CLS_02380.png,2017-12-08T18:00:00Z,0.0,0.0,275.37,199.45,0.08528,0.26124,32c9d35fd9ea73f3835d8155ea7ed7491abbf114a0b37ba36b02cb21c15c225d,3d3ab871637a7267,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017340N09089,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2017-12-08T18:00:00Z,18.1,86.4,TS,40.0,CS,25.0,newdelhi,0,25.0,True
CLS_02381,data/processed/classification/CS-SCS/CLS_02381.png,2017-12-15T00:00:00Z,0.0,0.0,259.45,189.72,0.21279,0.42959,152e9e8349987a676bfbd97c8e836296402870e3a3e58bb6e4e8e06b730072c4,1abce8c0c6cccd93,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2017347N11131,KAI-TAK,WP,MM,pacific_ocean,western_pacific,2017-12-15T00:00:00Z,11.6,127.8,TS,45.0,CS,40.0,tokyo,0,40.0,True
