sample_id,label,class_code,class_name,storm_id,name,basin,subbasin,region,subregion,timestamp,latitude,longitude,nature,usa_wind_kt,imd_category_of_usa_wind,wmo_wind_kt,wmo_agency,usa_sshs,dataset_a_wind_kt,in_dataset_a
CLS_02799,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2025282N16261,RAYMOND,EP,MM,pacific_ocean,eastern_pacific,2025-10-09T12:00:00Z,15.9,-99.9,TS,35.0,CS,35.0,hurdat_epa,0,35.0,True
CLS_02800,1,CS-SCS,Cyclonic Storm / Severe Cyclonic Storm,2025297N13247,SONIA,EP,MM,pacific_ocean,eastern_pacific,2025-10-28T09:00:00Z,14.9,-122.7,TS,40.0,CS,,,0,40.0,True
CLS_02801,2,VSCS,Very Severe Cyclonic Storm,1999343S11123,JOHN,SI,WA,south_indian_ocean,,1999-12-12T15:00:00Z,-15.2,119.2,TS,65.0,VSCS,,,1,65.0,True
CLS_02802,2,VSCS,Very Severe Cyclonic Storm,1999357S08076,ASTRIDE,SI,MM,south_indian_ocean,,1999-12-27T21:00:00Z,-14.7,60.0,TS,65.0,VSCS,,,1,65.0,True
CLS_02803,2,VSCS,Very Severe Cyclonic Storm,2000006S15164,IRIS,SP,MM,pacific_ocean,southern_pacific,2000-01-08T00:00:00Z,-16.4,165.8,TS,65.0,VSCS,70.0,nadi,1,70.0,True
CLS_02804,2,VSCS,Very Severe Cyclonic Storm,2000003S13082,BABIOLA,SI,MM,south_indian_ocean,,2000-01-08T06:00:00Z,-16.4,73.4,TS,65.0,VSCS,60.0,reunion,1,60.0,True
CLS_02805,2,VSCS,Very Severe Cyclonic Storm,2000006S15164,IRIS,SP,MM,pacific_ocean,southern_pacific,2000-01-08T15:00:00Z,-16.8,167.9,TS,68.0,VSCS,,,1,68.0,True
CLS_02806,2,VSCS,Very Severe Cyclonic Storm,2000023S15172,JO,SP,MM,pacific_ocean,southern_pacific,2000-01-25T18:00:00Z,-22.4,175.9,TS,65.0,VSCS,60.0,nadi,1,60.0,True
CLS_02807,2,VSCS,Very Severe Cyclonic Storm,2000023S15172,JO,SP,MM,pacific_ocean,southern_pacific,2000-01-26T18:00:00Z,-26.4,180.3,TS,65.0,VSCS,60.0,wellington,1,60.0,True
CLS_02808,2,VSCS,Very Severe Cyclonic Storm,2000024S12100,KIRRILY,SI,WA,south_indian_ocean,,2000-01-29T03:00:00Z,-20.0,107.9,TS,75.0,VSCS,,,1,75.0,True
CLS_02809,2,VSCS,Very Severe Cyclonic Storm,2000025S15056,CONNIE,SI,MM,south_indian_ocean,,2000-01-29T15:00:00Z,-20.4,54.2,TS,80.0,VSCS,,,1,80.0,True
CLS_02810,2,VSCS,Very Severe Cyclonic Storm,2000024S12100,KIRRILY,SI,WA,south_indian_ocean,,2000-01-30T09:00:00Z,-22.9,105.7,TS,65.0,VSCS,,,1,65.0,True
CLS_02811,2,VSCS,Very Severe Cyclonic Storm,2000032S11116,ELINE:LEONE,SI,MM,south_indian_ocean,,2000-02-17T09:00:00Z,-19.9,49.9,TS,80.0,VSCS,,,1,80.0,True
CLS_02812,2,VSCS,Very Severe Cyclonic Storm,2000050S13078,FELICIA,SI,MM,south_indian_ocean,,2000-02-22T21:00:00Z,-23.7,66.9,TS,65.0,VSCS,,,1,65.0,True
CLS_02813,2,VSCS,Very Severe Cyclonic Storm,2000055S23227,KIM,SP,MM,pacific_ocean,southern_pacific,2000-02-25T21:00:00Z,-24.3,-138.0,TS,83.0,VSCS,,,2,83.0,True
CLS_02814,2,VSCS,Very Severe Cyclonic Storm,2000055S23227,KIM,SP,MM,pacific_ocean,southern_pacific,2000-02-26T18:00:00Z,-26.5,-141.0,TS,75.0,VSCS,90.0,wellington,1,90.0,True
CLS_02815,2,VSCS,Very Severe Cyclonic Storm,2000055S23227,KIM,SP,MM,pacific_ocean,southern_pacific,2000-02-27T09:00:00Z,-28.4,-143.3,TS,73.0,VSCS,,,1,73.0,True
CLS_02816,2,VSCS,Very Severe Cyclonic Storm,2000060S17123,NORMAN,SI,WA,south_indian_ocean,,2000-03-05T09:00:00Z,-20.5,94.3,TS,65.0,VSCS,,,1,65.0,True
CLS_02817,2,VSCS,Very Severe Cyclonic Storm,2000056S17152,STEVE,SI,WA,south_indian_ocean,,2000-03-06T06:00:00Z,-20.3,116.9,TS,65.0,VSCS,,,1,65.0,True
CLS_02818,2,VSCS,Very Severe Cyclonic Storm,2000067S15189,MONA,SP,MM,pacific_ocean,southern_pacific,2000-03-09T03:00:00Z,-21.2,-176.0,TS,68.0,VSCS,,,1,68.0,True
CLS_02819,2,VSCS,Very Severe Cyclonic Storm,2000067S15189,MONA,SP,MM,pacific_ocean,southern_pacific,2000-03-09T15:00:00Z,-22.3,-175.6,TS,73.0,VSCS,,,1,73.0,True
CLS_02820,2,VSCS,Very Severe Cyclonic Storm,2000067S15189,MONA,SP,MM,pacific_ocean,southern_pacific,2000-03-10T03:00:00Z,-23.8,-174.1,TS,78.0,VSCS,,,1,78.0,True
CLS_02821,2,VSCS,Very Severe Cyclonic Storm,2000083S17102,HUDAH,SI,MM,south_indian_ocean,,2000-03-27T00:00:00Z,-14.6,82.6,TS,70.0,VSCS,65.0,reunion,1,65.0,True
CLS_02822,2,VSCS,Very Severe Cyclonic Storm,2000083S17102,HUDAH,SI,MM,south_indian_ocean,,2000-03-30T03:00:00Z,-16.9,68.2,TS,88.0,VSCS,,,2,88.0,True
CLS_02823,2,VSCS,Very Severe Cyclonic Storm,2000102S13128,PAUL,SI,WA,south_indian_ocean,,2000-04-14T06:00:00Z,-15.0,108.0,TS,70.0,VSCS,85.0,bom,1,85.0,True
CLS_02824,2,VSCS,Very Severe Cyclonic Storm,2000105S09127,ROSITA,SI,WA,south_indian_ocean,,2000-04-19T03:00:00Z,-17.5,120.3,TS,80.0,VSCS,,,1,80.0,True
CLS_02825,2,VSCS,Very Severe Cyclonic Storm,2000102S13128,PAUL,SI,WA,south_indian_ocean,,2000-04-19T15:00:00Z,-14.8,95.0,TS,65.0,VSCS,,,1,65.0,True
CLS_02826,2,VSCS,Very Severe Cyclonic Storm,2000105S09127,ROSITA,SI,WA,south_indian_ocean,,2000-04-20T03:00:00Z,-19.2,124.0,TS,70.0,VSCS,,,1,70.0,True
CLS_02827,2,VSCS,Very Severe Cyclonic Storm,2000125N06136,DAMREY,WP,MM,pacific_ocean,western_pacific,2000-05-07T21:00:00Z,13.8,131.5,TS,75.0,VSCS,,,1,75.0,True
CLS_02828,2,VSCS,Very Severe Cyclonic Storm,2000142N12262,ALETTA,EP,MM,pacific_ocean,eastern_pacific,2000-05-25T18:00:00Z,15.0,-107.7,TS,85.0,VSCS,85.0,hurdat_epa,2,85.0,True
CLS_02829,2,VSCS,Very Severe Cyclonic Storm,2000142N12262,ALETTA,EP,MM,pacific_ocean,eastern_pacific,2000-05-26T09:00:00Z,14.7,-107.5,TS,73.0,VSCS,,,1,73.0,True
CLS_02830,2,VSCS,Very Severe Cyclonic Storm,2000170N10268,CARLOTTA,EP,MM,pacific_ocean,eastern_pacific,2000-06-23T18:00:00Z,20.3,-111.5,TS,75.0,VSCS,75.0,hurdat_epa,1,75.0,True
CLS_02831,2,VSCS,Very Severe Cyclonic Storm,2000185N15117,KAI-TAK,WP,MM,pacific_ocean,western_pacific,2000-07-07T15:00:00Z,19.7,119.0,TS,75.0,VSCS,,,1,75.0,True
CLS_02832,2,VSCS,Very Severe Cyclonic Storm,2000184N13133,KIROGI,WP,MM,pacific_ocean,western_pacific,2000-07-08T00:00:00Z,36.5,141.3,TS,65.0,VSCS,60.0,tokyo,1,60.0,True
CLS_02833,2,VSCS,Very Severe Cyclonic Storm,2000205N10260,DANIEL,EP,CP,pacific_ocean,eastern_pacific,2000-07-29T09:00:00Z,18.6,-143.8,TS,65.0,VSCS,,,1,65.0,True
CLS_02834,2,VSCS,Very Severe Cyclonic Storm,2000217N12260,GILMA,EP,MM,pacific_ocean,eastern_pacific,2000-08-08T06:00:00Z,18.9,-117.5,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_02835,2,VSCS,Very Severe Cyclonic Storm,2000214N22155,JELAWAT,WP,MM,pacific_ocean,western_pacific,2000-08-08T06:00:00Z,27.8,127.8,TS,80.0,VSCS,75.0,tokyo,1,75.0,True
CLS_02836,2,VSCS,Very Severe Cyclonic Storm,2000222N14143,EWINIAR,WP,MM,pacific_ocean,western_pacific,2000-08-11T12:00:00Z,27.5,137.3,TS,65.0,VSCS,55.0,tokyo,1,55.0,True
CLS_02837,2,VSCS,Very Severe Cyclonic Storm,2000223N18257,HECTOR,EP,MM,pacific_ocean,eastern_pacific,2000-08-14T00:00:00Z,18.4,-118.4,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_02838,2,VSCS,Very Severe Cyclonic Storm,2000223N18257,HECTOR,EP,MM,pacific_ocean,eastern_pacific,2000-08-15T00:00:00Z,20.0,-120.5,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_02839,2,VSCS,Very Severe Cyclonic Storm,2000230N08139,BILIS,WP,MM,pacific_ocean,western_pacific,2000-08-20T03:00:00Z,16.6,132.1,TS,75.0,VSCS,,,1,75.0,True
CLS_02840,2,VSCS,Very Severe Cyclonic Storm,2000237N08138,PRAPIROON,WP,MM,pacific_ocean,western_pacific,2000-08-30T09:00:00Z,29.3,123.2,TS,75.0,VSCS,,,1,75.0,True
CLS_02841,2,VSCS,Very Severe Cyclonic Storm,2000245N14157,SAOMAI,WP,MM,pacific_ocean,western_pacific,2000-09-05T09:00:00Z,15.4,147.6,TS,65.0,VSCS,,,1,65.0,True
CLS_02842,2,VSCS,Very Severe Cyclonic Storm,2000248N17117,WUKONG,WP,MM,pacific_ocean,western_pacific,2000-09-07T06:00:00Z,19.0,115.6,TS,65.0,VSCS,55.0,tokyo,1,55.0,True
CLS_02843,2,VSCS,Very Severe Cyclonic Storm,2000249N15258,LANE,EP,MM,pacific_ocean,eastern_pacific,2000-09-10T06:00:00Z,20.5,-113.5,TS,85.0,VSCS,85.0,hurdat_epa,2,85.0,True
CLS_02844,2,VSCS,Very Severe Cyclonic Storm,2000249N15258,LANE,EP,MM,pacific_ocean,eastern_pacific,2000-09-10T18:00:00Z,21.3,-115.1,TS,85.0,VSCS,85.0,hurdat_epa,2,85.0,True
CLS_02845,2,VSCS,Very Severe Cyclonic Storm,2000258N22138,SONAMU,WP,MM,pacific_ocean,western_pacific,2000-09-16T09:00:00Z,26.6,141.6,TS,68.0,VSCS,45.0,tokyo,1,45.0,True
CLS_02846,2,VSCS,Very Severe Cyclonic Storm,2000260N15178,SHANSHAN,WP,MM,pacific_ocean,western_pacific,2000-09-24T00:00:00Z,32.7,171.7,TS,65.0,VSCS,70.0,tokyo,1,70.0,True
CLS_02847,2,VSCS,Very Severe Cyclonic Storm,2000295N20146,YAGI,WP,MM,pacific_ocean,western_pacific,2000-10-25T09:00:00Z,25.4,124.4,TS,88.0,VSCS,65.0,tokyo,2,65.0,True
CLS_02848,2,VSCS,Very Severe Cyclonic Storm,2000305N06136,BEBINCA,WP,MM,pacific_ocean,western_pacific,2000-11-02T09:00:00Z,14.3,123.0,TS,80.0,VSCS,,,1,80.0,True
CLS_02849,2,VSCS,Very Severe Cyclonic Storm,2000331N09092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2000-11-28T15:00:00Z,11.5,81.7,TS,65.0,VSCS,90.0,newdelhi,1,90.0,True
CLS_02850,2,VSCS,Very Severe Cyclonic Storm,2000331N09092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2000-11-29T03:00:00Z,11.5,80.5,TS,65.0,VSCS,90.0,newdelhi,1,90.0,True
CLS_02851,2,VSCS,Very Severe Cyclonic Storm,2000333S11140,SAM,SI,WA,south_indian_ocean,,2000-12-07T00:00:00Z,-16.7,121.5,TS,65.0,VSCS,65.0,bom,1,65.0,True
CLS_02852,2,VSCS,Very Severe Cyclonic Storm,2000333S11140,SAM,SI,WA,south_indian_ocean,,2000-12-09T00:00:00Z,-19.7,122.2,TS,80.0,VSCS,75.0,bom,1,75.0,True
CLS_02853,2,VSCS,Very Severe Cyclonic Storm,2000358N08086,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2000-12-26T12:00:00Z,8.5,81.0,TS,65.0,VSCS,90.0,newdelhi,1,90.0,True
CLS_02854,2,VSCS,Very Severe Cyclonic Storm,2000364N07130,SOULIK,WP,MM,pacific_ocean,western_pacific,2001-01-03T03:00:00Z,17.3,135.3,TS,78.0,VSCS,,,1,78.0,True
CLS_02855,2,VSCS,Very Severe Cyclonic Storm,2000366S09068,ANDO,SI,MM,south_indian_ocean,,2001-01-03T15:00:00Z,-12.2,58.9,TS,73.0,VSCS,,,1,73.0,True
CLS_02856,2,VSCS,Very Severe Cyclonic Storm,2000366S09068,ANDO,SI,MM,south_indian_ocean,,2001-01-08T09:00:00Z,-24.4,51.0,TS,75.0,VSCS,,,1,75.0,True
CLS_02857,2,VSCS,Very Severe Cyclonic Storm,2001003S09091,BINDU,SI,MM,south_indian_ocean,,2001-01-08T21:00:00Z,-15.5,72.8,TS,78.0,VSCS,,,1,78.0,True
CLS_02858,2,VSCS,Very Severe Cyclonic Storm,2001003S09091,BINDU,SI,MM,south_indian_ocean,,2001-01-14T00:00:00Z,-19.4,68.9,TS,85.0,VSCS,75.0,reunion,2,75.0,True
CLS_02859,2,VSCS,Very Severe Cyclonic Storm,2001018S12086,CHARLY,SI,MM,south_indian_ocean,,2001-01-20T21:00:00Z,-17.0,79.9,TS,73.0,VSCS,,,1,73.0,True
CLS_02860,2,VSCS,Very Severe Cyclonic Storm,2001056S11163,PAULA,SP,MM,pacific_ocean,southern_pacific,2001-02-27T12:00:00Z,-14.3,165.4,TS,65.0,VSCS,65.0,nadi,1,65.0,True
CLS_02861,2,VSCS,Very Severe Cyclonic Storm,2001056S11163,PAULA,SP,MM,pacific_ocean,southern_pacific,2001-02-28T03:00:00Z,-16.5,167.1,TS,80.0,VSCS,,,1,80.0,True
CLS_02862,2,VSCS,Very Severe Cyclonic Storm,2001056S11163,PAULA,SP,MM,pacific_ocean,southern_pacific,2001-02-28T15:00:00Z,-17.7,169.5,TS,88.0,VSCS,,,2,88.0,True
CLS_02863,2,VSCS,Very Severe Cyclonic Storm,2001056S11163,PAULA,SP,MM,pacific_ocean,southern_pacific,2001-03-03T06:00:00Z,-25.4,185.2,TS,75.0,VSCS,65.0,wellington,1,65.0,True
CLS_02864,2,VSCS,Very Severe Cyclonic Storm,2001064S10052,DERA,SI,MM,south_indian_ocean,,2001-03-11T00:00:00Z,-26.0,40.5,TS,75.0,VSCS,70.0,reunion,1,70.0,True
CLS_02865,2,VSCS,Very Severe Cyclonic Storm,2001064S10052,DERA,SI,MM,south_indian_ocean,,2001-03-12T12:00:00Z,-34.5,43.6,TS,85.0,VSCS,80.0,reunion,2,80.0,True
CLS_02866,2,VSCS,Very Severe Cyclonic Storm,2001091S11111,WALTER,SI,WA,south_indian_ocean,,2001-04-04T03:00:00Z,-10.1,100.1,TS,68.0,VSCS,,,1,68.0,True
CLS_02867,2,VSCS,Very Severe Cyclonic Storm,2001091S11111,WALTER,SI,WA,south_indian_ocean,,2001-04-05T21:00:00Z,-12.6,95.5,TS,83.0,VSCS,,,2,83.0,True
CLS_02868,2,VSCS,Very Severe Cyclonic Storm,2001093S10062,EVARISTE,SI,MM,south_indian_ocean,,2001-04-06T09:00:00Z,-16.6,60.9,TS,73.0,VSCS,,,1,73.0,True
CLS_02869,2,VSCS,Very Severe Cyclonic Storm,2001094S12172,SOSE,SP,MM,pacific_ocean,southern_pacific,2001-04-07T12:00:00Z,-16.8,167.0,TS,65.0,VSCS,55.0,nadi,1,55.0,True
CLS_02870,2,VSCS,Very Severe Cyclonic Storm,2001094S12172,SOSE,SP,MM,pacific_ocean,southern_pacific,2001-04-08T00:00:00Z,-18.7,167.8,TS,65.0,VSCS,60.0,nadi,1,60.0,True
CLS_02871,2,VSCS,Very Severe Cyclonic Storm,2001094S12172,SOSE,SP,MM,pacific_ocean,southern_pacific,2001-04-08T15:00:00Z,-20.5,169.4,TS,65.0,VSCS,,,1,65.0,True
CLS_02872,2,VSCS,Very Severe Cyclonic Storm,2001106S08137,ALISTAIR,SI,WA,south_indian_ocean,,2001-04-19T03:00:00Z,-16.2,121.5,TS,65.0,VSCS,,,1,65.0,True
CLS_02873,2,VSCS,Very Severe Cyclonic Storm,2001141N14068,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-05-22T15:00:00Z,14.3,71.6,TS,68.0,VSCS,55.0,newdelhi,1,55.0,True
CLS_02874,2,VSCS,Very Severe Cyclonic Storm,2001141N14068,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-05-23T06:00:00Z,15.6,71.0,TS,80.0,VSCS,90.0,newdelhi,1,90.0,True
CLS_02875,2,VSCS,Very Severe Cyclonic Storm,2001141N14068,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-05-25T12:00:00Z,17.2,67.6,TS,80.0,VSCS,77.0,newdelhi,1,77.0,True
CLS_02876,2,VSCS,Very Severe Cyclonic Storm,2001141N14068,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-05-26T00:00:00Z,17.3,67.7,TS,65.0,VSCS,65.0,newdelhi,1,65.0,True
CLS_02877,2,VSCS,Very Severe Cyclonic Storm,2001146N14259,ADOLPH,EP,MM,pacific_ocean,eastern_pacific,2001-05-31T09:00:00Z,16.4,-110.5,TS,68.0,VSCS,,,1,68.0,True
CLS_02878,2,VSCS,Very Severe Cyclonic Storm,2001170N11138,CHEBI,WP,MM,pacific_ocean,western_pacific,2001-06-22T15:00:00Z,20.7,120.5,TS,83.0,VSCS,,,2,83.0,True
CLS_02879,2,VSCS,Very Severe Cyclonic Storm,2001180N15118,DURIAN,WP,MM,pacific_ocean,western_pacific,2001-07-01T06:00:00Z,19.8,112.3,TS,65.0,VSCS,50.0,tokyo,1,50.0,True
CLS_02880,2,VSCS,Very Severe Cyclonic Storm,2001181N08141,UTOR,WP,MM,pacific_ocean,western_pacific,2001-07-04T09:00:00Z,19.1,121.2,TS,80.0,VSCS,,,1,80.0,True
CLS_02881,2,VSCS,Very Severe Cyclonic Storm,2001202N11266,DALILA,EP,MM,pacific_ocean,eastern_pacific,2001-07-24T12:00:00Z,18.2,-109.0,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_02882,2,VSCS,Very Severe Cyclonic Storm,2001204N19127,YUTU,WP,MM,pacific_ocean,western_pacific,2001-07-24T21:00:00Z,20.6,114.3,TS,85.0,VSCS,,,2,85.0,True
CLS_02883,2,VSCS,Very Severe Cyclonic Storm,2001202N23152,KONG-REY,WP,MM,pacific_ocean,western_pacific,2001-07-26T12:00:00Z,30.2,141.9,TS,85.0,VSCS,70.0,tokyo,2,70.0,True
CLS_02884,2,VSCS,Very Severe Cyclonic Storm,2001212N10158,MAN-YI,WP,MM,pacific_ocean,western_pacific,2001-08-03T12:00:00Z,17.4,146.8,TS,75.0,VSCS,50.0,tokyo,1,50.0,True
CLS_02885,2,VSCS,Very Severe Cyclonic Storm,2001225N18146,PABUK,WP,MM,pacific_ocean,western_pacific,2001-08-17T15:00:00Z,22.1,137.1,TS,80.0,VSCS,,,1,80.0,True
CLS_02886,2,VSCS,Very Severe Cyclonic Storm,2001238N16139,WUTIP,WP,MM,pacific_ocean,western_pacific,2001-08-28T06:00:00Z,20.4,143.6,TS,80.0,VSCS,60.0,tokyo,1,60.0,True
CLS_02887,2,VSCS,Very Severe Cyclonic Storm,2001238N19252,FLOSSIE,EP,MM,pacific_ocean,eastern_pacific,2001-08-28T21:00:00Z,19.6,-114.9,TS,73.0,VSCS,,,1,73.0,True
CLS_02888,2,VSCS,Very Severe Cyclonic Storm,2001238N19252,FLOSSIE,EP,MM,pacific_ocean,eastern_pacific,2001-08-30T18:00:00Z,22.9,-118.1,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_02889,2,VSCS,Very Severe Cyclonic Storm,2001246N19156,DANAS,WP,MM,pacific_ocean,western_pacific,2001-09-05T15:00:00Z,21.9,150.7,TS,80.0,VSCS,,,1,80.0,True
CLS_02890,2,VSCS,Very Severe Cyclonic Storm,2001247N15237,GIL,EP,MM,pacific_ocean,eastern_pacific,2001-09-06T12:00:00Z,15.0,-127.3,TS,75.0,VSCS,75.0,hurdat_epa,1,75.0,True
CLS_02891,2,VSCS,Very Severe Cyclonic Storm,2001247N15237,GIL,EP,MM,pacific_ocean,eastern_pacific,2001-09-07T12:00:00Z,15.9,-129.1,TS,80.0,VSCS,80.0,hurdat_epa,1,80.0,True
CLS_02892,2,VSCS,Very Severe Cyclonic Storm,2001248N23125,NARI,WP,MM,pacific_ocean,western_pacific,2001-09-15T06:00:00Z,26.0,124.0,TS,70.0,VSCS,65.0,tokyo,1,65.0,True
CLS_02893,2,VSCS,Very Severe Cyclonic Storm,2001259N20138,VIPA,WP,MM,pacific_ocean,western_pacific,2001-09-20T06:00:00Z,34.2,142.1,TS,70.0,VSCS,55.0,tokyo,1,55.0,True
CLS_02894,2,VSCS,Very Severe Cyclonic Storm,2001265N16244,KIKO,EP,MM,pacific_ocean,eastern_pacific,2001-09-23T12:00:00Z,18.2,-123.3,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_02895,2,VSCS,Very Severe Cyclonic Storm,2001264N21126,LEKIMA,WP,MM,pacific_ocean,western_pacific,2001-09-23T21:00:00Z,19.5,121.7,TS,65.0,VSCS,,,1,65.0,True
CLS_02896,2,VSCS,Very Severe Cyclonic Storm,2001260N14167,FRANCISCO,WP,MM,pacific_ocean,western_pacific,2001-09-24T21:00:00Z,34.3,148.2,TS,68.0,VSCS,,,1,68.0,True
CLS_02897,2,VSCS,Very Severe Cyclonic Storm,2001264N13269,JULIETTE,EP,MM,pacific_ocean,eastern_pacific,2001-09-27T15:00:00Z,21.0,-110.8,TS,83.0,VSCS,,,2,83.0,True
CLS_02898,2,VSCS,Very Severe Cyclonic Storm,2001264N13269,JULIETTE,EP,MM,pacific_ocean,eastern_pacific,2001-09-29T06:00:00Z,23.6,-111.3,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_02899,2,VSCS,Very Severe Cyclonic Storm,2001284N16132,HAIYAN,WP,MM,pacific_ocean,western_pacific,2001-10-15T00:00:00Z,22.3,127.7,TS,80.0,VSCS,55.0,tokyo,1,55.0,True
CLS_02900,2,VSCS,Very Severe Cyclonic Storm,2001291N05158,PODUL,WP,MM,pacific_ocean,western_pacific,2001-10-21T15:00:00Z,12.6,156.6,TS,75.0,VSCS,,,1,75.0,True
CLS_02901,2,VSCS,Very Severe Cyclonic Storm,2001294N11235,NARDA,EP,MM,pacific_ocean,eastern_pacific,2001-10-21T18:00:00Z,13.9,-130.6,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_02902,2,VSCS,Very Severe Cyclonic Storm,2001294N11235,NARDA,EP,MM,pacific_ocean,eastern_pacific,2001-10-22T12:00:00Z,15.5,-133.3,TS,70.0,VSCS,70.0,hurdat_epa,1,70.0,True
CLS_02903,2,VSCS,Very Severe Cyclonic Storm,2001304N12237,OCTAVE,EP,MM,pacific_ocean,eastern_pacific,2001-11-01T18:00:00Z,15.8,-128.4,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_02904,2,VSCS,Very Severe Cyclonic Storm,2001304N12237,OCTAVE,EP,MM,pacific_ocean,eastern_pacific,2001-11-02T09:00:00Z,17.3,-129.0,TS,70.0,VSCS,,,1,70.0,True
CLS_02905,2,VSCS,Very Severe Cyclonic Storm,2001309N10130,LINGLING,WP,MM,pacific_ocean,western_pacific,2001-11-09T00:00:00Z,12.7,118.8,TS,65.0,VSCS,55.0,tokyo,1,55.0,True
CLS_02906,2,VSCS,Very Severe Cyclonic Storm,2001329S06095,BAKO:BESSI,SI,MM,south_indian_ocean,,2001-12-02T09:00:00Z,-16.4,85.4,TS,65.0,VSCS,,,1,65.0,True
CLS_02907,2,VSCS,Very Severe Cyclonic Storm,2001347N04162,FAXAI,WP,MM,pacific_ocean,western_pacific,2001-12-20T18:00:00Z,8.6,159.1,TS,65.0,VSCS,60.0,tokyo,1,60.0,True
CLS_02908,2,VSCS,Very Severe Cyclonic Storm,2001361N01106,VAMEI,WP,MM,pacific_ocean,western_pacific,2001-12-27T03:00:00Z,1.5,104.8,TS,65.0,VSCS,,,1,65.0,True
CLS_02909,2,VSCS,Very Severe Cyclonic Storm,2001363S10185,WAKA,SP,MM,pacific_ocean,southern_pacific,2001-12-30T09:00:00Z,-14.0,-175.9,TS,80.0,VSCS,,,1,80.0,True
CLS_02910,2,VSCS,Very Severe Cyclonic Storm,2001363S10185,WAKA,SP,MM,pacific_ocean,southern_pacific,2002-01-01T09:00:00Z,-24.7,-169.5,TS,70.0,VSCS,,,1,70.0,True
CLS_02911,2,VSCS,Very Severe Cyclonic Storm,2002017S07078,DINA,SI,MM,south_indian_ocean,,2002-01-18T03:00:00Z,-12.9,70.2,TS,68.0,VSCS,,,1,68.0,True
CLS_02912,2,VSCS,Very Severe Cyclonic Storm,2002017S07078,DINA,SI,MM,south_indian_ocean,,2002-01-18T15:00:00Z,-15.0,68.3,TS,83.0,VSCS,,,2,83.0,True
CLS_02913,2,VSCS,Very Severe Cyclonic Storm,2002023S10089,EDDY,SI,MM,south_indian_ocean,,2002-01-26T06:00:00Z,-18.3,89.7,TS,65.0,VSCS,70.0,reunion,1,70.0,True
CLS_02914,2,VSCS,Very Severe Cyclonic Storm,2002023S10089,EDDY,SI,MM,south_indian_ocean,,2002-01-26T21:00:00Z,-20.4,89.4,TS,73.0,VSCS,,,1,73.0,True
CLS_02915,2,VSCS,Very Severe Cyclonic Storm,2002030S13093,FRANCESCA,SI,MM,south_indian_ocean,,2002-02-04T00:00:00Z,-14.9,77.8,TS,80.0,VSCS,70.0,reunion,1,70.0,True
CLS_02916,2,VSCS,Very Severe Cyclonic Storm,2002033S13121,CHRIS,SI,WA,south_indian_ocean,,2002-02-04T03:00:00Z,-16.8,121.1,TS,68.0,VSCS,,,1,68.0,True
CLS_02917,2,VSCS,Very Severe Cyclonic Storm,2002030S13093,FRANCESCA,SI,MM,south_indian_ocean,,2002-02-10T00:00:00Z,-22.4,84.9,TS,65.0,VSCS,60.0,reunion,1,60.0,True
CLS_02918,2,VSCS,Very Severe Cyclonic Storm,2002042S20156,CLAUDIA,SP,EA,pacific_ocean,southern_pacific,2002-02-11T21:00:00Z,-22.9,157.9,TS,68.0,VSCS,,,1,68.0,True
CLS_02919,2,VSCS,Very Severe Cyclonic Storm,2002042S20156,CLAUDIA,SP,MM,pacific_ocean,southern_pacific,2002-02-12T09:00:00Z,-24.6,161.0,TS,75.0,VSCS,,,1,75.0,True
CLS_02920,2,VSCS,Very Severe Cyclonic Storm,2002045S18049,GUILLAUME,SI,MM,south_indian_ocean,,2002-02-21T12:00:00Z,-24.7,61.2,TS,70.0,VSCS,60.0,reunion,1,60.0,True
CLS_02921,2,VSCS,Very Severe Cyclonic Storm,2002057N06156,MITAG,WP,MM,pacific_ocean,western_pacific,2002-03-02T09:00:00Z,7.8,141.9,TS,83.0,VSCS,,,2,83.0,True
CLS_02922,2,VSCS,Very Severe Cyclonic Storm,2002063S11066,HARY,SI,MM,south_indian_ocean,,2002-03-07T18:00:00Z,-11.4,56.3,TS,75.0,VSCS,70.0,reunion,1,70.0,True
CLS_02923,2,VSCS,Very Severe Cyclonic Storm,2002063S11066,HARY,SI,MM,south_indian_ocean,,2002-03-13T00:00:00Z,-28.1,55.8,TS,70.0,VSCS,70.0,reunion,1,70.0,True
